> aCTB	M
ALDH7A1	1.226771625
ADAMTS19	2.572539125
SMAD7	1.11708425
PLEKHH1	2.159668375
CDK6	1.107350375
SNORD114-25	2.066136625
BAZ2B	1.072478
SEL1L3	1.93422975
CYP26A1	-1.920572
RARB	1.222709375
MEX3D	-1.707922375
HSD17B1	2.994110875
LOC100302640	1.51771025
HES1	0.986657375
HLA-C	-1.757833375
PNPO	1.336796375
TMEM168	1.04954925
HLA-DRA	-5.096883875
HLA-DRA	-5.096883875
HLA-DRA	-5.096883875
MIR30A	1.856442625
ID1	-1.18036575
UTRN	1.147351625
HEG1	-1.561074375
GSTA3	3.3546335
PPIP5K1	1.61537825
SH3GLB2	1.264293125
GNGT1	2.642377
LOC100505536	2.732339875
ATP6V0A4	1.7522685
IFITM1	-2.00135225
DNMT3A	1.1223175
FAM3B	2.04137225
C1orf130	1.663588875
CRISPLD2	-2.352433125
B3GNT7	-1.06493725
DTX3L	-1.336696875
TSPO	-1.80256325
ABRACL	-1.109437
P4HA1	-1.764204125
HLA-DRA	-5.00818525
HSD11B2	2.702539125
RARS2	-1.236056625
SYT7	1.485068
DACH1	2.103831625
SLC4A4	1.491071125
PTPN1	1.014272125
T1560	-3.91573875
BPGM	2.140800375
FLJ90680	2.11940125
MAGEA10	1.256592
ITGB1	-0.871173875
ITGA9	1.854919625
ZNF554	2.73613575
PARP12	-1.563958125
GATM	1.794145375
LOC100134229	1.393451
KIAA1467	1.3747955
PDHA1	0.871142
DDX58	-1.2011955
TBX3	1.86796025
SCAPER	1.266336625
FNDC3A	1.059938375
HLA-C	-1.802007
IL10RA	-2.4067485
PLCXD2-AS1	1.600985375
PLOD2	-1.6393705
DPP7	-1.118621375
HLA-DRA	-5.046978125
FKBP11	-0.912881
CSGALNACT2	-1.636270125
CROT	2.027312
BMP2	1.358980625
TCHH	1.93047125
APH1B	-1.16706625
ERV3-1	2.936418125
MGLL	-1.0443595
C1QTNF6	-0.929927625
EDEM2	-0.927762625
DSTN	-0.90030475
CDKN1C	-0.996195375
NOSTRIN	1.672054125
ZNF486	-2.20376925
CLRN1-AS1	1.480289125
VPRBP	1.192685
HOXA13	1.361517
MAN2A1	-1.328111875
CDKL5	1.414088125
PTGER3	-1.89144025
NIN	1.0137565
SLC50A1	-1.220130875
CRISPLD1	3.201863625
ACSL5	-1.851856875
PIPOX	-2.0361125
C2CD3	1.533861
PLA2G7	-2.91251925
COQ9	1.165123375
SYNE1	-1.45885675
ARL4C	1.552587
KMO	3.583206625
NPAS2	1.2370775
SNORD113-5	3.21645625
ZC3HAV1	-1.357241125
ETHE1	-1.062147625
SPRY4	1.1891395
BLID	2.078423
VASP	-1.37173525
C8orf46	2.0281885
HAPLN3	-2.8951225
PPP1R13B	0.824816125
UBE2L6	-2.0102735
HLA-F-AS1	-1.6134085
SCML1	1.036643625
PDE5A	1.563272375
CARD18	1.606411125
IGSF5	2.701453125
GCNT4	2.66716775
PRKCZ	1.773095875
CKMT1A	1.908575
MTSS1L	-1.688224125
CRHBP	2.772327
SERINC5	1.442108625
EID2	1.24216825
GBP2	-1.18256475
MYLIP	1.724668875
MICAL2	-1.49763
LOC100128988	3.286714125
ABCG2	2.77903875
S100Z	0.898910875
PSG9	3.095289625
HLA-C	-1.721835875
ITM2B	-0.7024475
CRNDE	1.483519375
EPYC	-4.903966375
PRKD3	-1.098472875
MMP16	1.168481375
AGPAT5	2.186390625
DNAJC10	-1.057964
LASP1	-1.10919675
RGS16	-1.087213625
ATP6V0E1	-1.0654085
WNT2	1.987126
PRKCE	1.359289875
CLN5	-1.6068955
HLA-C	-1.73580925
SNORD113-4	3.260556875
HLA-DRA	-4.827031
TIMP1	-1.908724125
LARP4B	1.16622075
IL17RA	-1.04758125
FURIN	1.54308075
CPED1	-1.92809225
ACADL	1.73956725
NETO2	1.0781155
PPP1R14C	1.44898925
LTBP1	-1.866198875
HLA-C	-1.640908875
LPCAT1	-1.592616125
LINC00597	1.82565575
MIR30C2	1.888282625
CPM	-1.2603365
MIR4659A	1.97989175
VAV2	-1.077608
LOC100131320	-2.368149
MARVELD1	-1.017008875
NRP2	1.319028375
TSHZ1	1.256155625
GDPD3	-1.80505525
MAPK3	-0.95821375
CECR2	1.43516225
PIGT	-1.4743225
LOC100505659	3.70194275
RN5S385	2.828731375
ZNF562	-1.1031345
EIF2AK2	-0.98217625
MRPS31P3	1.229486125
SIK1	-1.088349
PXN	-1.666150875
ORMDL1	1.090297
ACBD6	1.11242
MUCL1	3.328250625
C2orf55	-1.450795
PSG8	3.594219
KIAA0319	1.146960375
LNPEP	1.691040625
EGFLAM	1.01195925
WDSUB1	0.967062125
ANK3	2.507995375
CAPG	-1.15289075
EXTL3	-1.4643555
HLA-DRA	-4.640214875
SNORD114-31	2.52197825
CLIP1	1.529583875
SLC13A3	2.676801375
SLC25A15	-1.9510075
CLDN19	-1.881118625
CSGALNACT1	1.27158425
SLC35B2	-1.07476875
MIR3120	1.917807375
CHIC2	-1.08229825
WFDC1	1.268201
C16orf74	1.2980035
ETV5	1.248673
IL1RAP	-1.749965375
FAM8A1	-1.102770125
LOC728643	-4.24622475
IL1RL1	-4.40599275
CLDND1	-0.965019625
MIRLET7F1	1.848527775
CAP2	1.66990425
TSC22D3	-0.85000975
GOLT1A	1.4729535
EPOR	-0.788931125
AFAP1	-1.649762375
PDIA4	-0.923232
TAPBP	-0.958337125
MMD	1.522205375
LOC100653229	-0.945449
GRIP1	1.68852775
CDYL2	1.265432875
SNORD114-27	2.616999875
TWIST1	2.275523125
HYI	-1.13167325
CYR61	-1.588135625
LOC113230	1.127903
PSG1	2.49723025
ANKRD20A2	1.368823125
CACUL1	0.7288915
OSR2	-1.394018125
CD151	-0.937113
ARGLU1	1.13312575
TAPBP	-0.959053125
TAPBP	-0.959053125
LDHA	-0.942792125
HSPB8	1.49125575
PVR	-1.4191375
TDRD7	-1.014793
ESRRG	2.48035475
CCDC68	1.970589875
SMS	0.979532625
IFITM4P	-1.1807535
LEPROTL1	-0.906591875
RPS27L	-1.42771925
LOC344595	1.57148475
LHX2	-0.976773
FAM135A	1.04475675
MEG8	2.018587375
ZDHHC13	-0.924650125
FAM115A	1.035164125
KDELC2	1.889877125
DOPEY2	-1.383767875
SDHAP2	1.534803375
DOCK8	1.282729375
PLEKHA6	2.38608225
ZNF772	0.742439375
IFITM4P	-1.135667875
IFITM4P	-1.135667875
PRL	-5.361113125
LOC100653151	2.023804875
MIR223	1.482098
LOC100505701	3.203165625
HTRA1	-2.438418375
CCDC171	0.9106055
DUSP16	1.565667125
OCIAD2	-1.563417625
ATPAF1	0.969053125
PSMB10	-1.179234
CLU	-1.922083125
PLAGL1	1.881400375
DDX60L	-1.371997875
ANKH	1.63516375
LOC100289230	0.973399
PRCP	-1.007602875
TCF21	2.2542445
NRCAM	2.208673875
PDCL3	-0.934839625
PLS3	-1.18473575
PPIP5K1	2.036210375
GPR171	1.467042125
KLHDC5	0.910366
PHF11	-0.7668055
MAGI3	1.18648225
C5orf30	-1.670467375
LINC00472	1.671558625
ADAMTSL3	1.322710375
IFNGR2	-1.206159125
MAPK4	1.687204375
FOSL2	-1.3000885
TAB3	1.38141825
XAF1	-1.647635625
GPX3	-1.1468875
ARL15	1.48388
RPL39L	-1.38226075
GPX8	-1.240415625
LRRN3	1.726042125
RNU1-18P	0.89391825
PLEKHG1	1.623584125
AIF1L	-1.46919975
HMGN2	1.08759825
FLJ42709	1.015089375
ART4	-2.123847375
TAPBP	-0.94739525
LOC440461	-0.928894375
PSG4	1.807409375
GABRE	3.241282
ADRB1	1.682286
PLAC1	2.54809775
IKZF2	1.325290625
VSTM5	1.469675125
LOC553103	0.976960375
TMEM50A	-0.870808625
CSTA	2.2153585
MAP3K13	1.648834
KLHL2	-0.985580625
GAL	-1.69069875
PVRL3	1.74823275
PPIP5K1	1.71962125
PANX1	-1.230029625
TMCO3	-0.754084375
MAP3K4	1.241085125
ITGA5	-1.70868975
APOC1	-1.707788875
FREM2	1.574911125
TAP2	-1.018255625
TAP2	-1.018255625
TAPBP	-0.843814375
SLC43A3	-1.583416125
MIR4713	3.12587725
RARA	-0.83827475
NTN4	-2.027737875
DLG5	1.81535275
BRP44L	-0.87790725
GGH	1.951321125
B2M	-0.886772625
PEA15	-1.599683125
LOC100505756	1.900064625
LRP6	1.528300875
APLP2	0.8808765
DENND1B	-1.2327815
HLTF	-1.46522975
SNORD114-22	2.244175875
C11orf93	0.887076
NUFIP2	1.180053
CSRP2BP	-1.5540055
SMAD6	0.819468
DHCR24	1.416815
CNN3	1.334632
TMEM181	-0.84481725
MEG3	3.1477425
TMEM31	-1.614055125
FAM129B	0.919179625
LMO7	1.274395875
F2R	-3.365563
SFT2D2	-1.292981125
ASB2	1.06625175
NDST1	-1.1095185
FLNA	-1.27666325
SLC30A2	1.588594375
CPEB2	-1.1625065
KCTD9	-0.909594125
GULP1	1.76102175
EXOC2	1.03225575
KDELR1	-0.845412375
GCLM	1.51758775
GPR180	-1.460658625
TCP11L1	-1.266689125
PLVAP	0.833781
KCNK5	1.408220375
HLA-E	-1.252350875
HLA-E	-1.252350875
HLA-E	-1.252350875
HLA-E	-1.252350875
OAS3	-1.870236625
PIK3R1	-1.145763625
HSD17B2	2.606882375
DAB2	1.554785875
SNORA84	-0.961506
RPIA	1.18919325
JAK1	-1.3957675
CAPNS1	-1.05773875
MFAP2	-1.11493875
LOC100507066	1.22549875
SLC16A10	1.919978625
SCN9A	1.767376
CNPY3	-0.969477
EFHA2	2.663285125
C11orf24	-0.7315205
BEX4	0.903929625
ZDHHC9	-1.55847875
STARD13	1.1819795
CKMT1B	2.349081875
ERVV-2	2.963847125
CSH2	0.86295375
SIAE	-1.016780375
GTF2IP1	1.022901
ACPP	1.94225175
MYO9A	1.04920125
IFITM4P	-1.10666125
OR5H14	-4.719889125
ZNF117	2.88944225
TMEM194A	1.061382375
PSCA	1.508671375
SLC22A3	2.0052655
PDE6H	-1.945322875
OTUB2	0.898346125
PCNX	-0.835288375
RBM22	1.104464
FUCA2	-0.84865075
TP53TG3	1.063316
C5orf46	-1.37137175
TDRD6	-1.907898125
WDR69	-1.971282875
MAN2B2	-0.78115525
SLCO4A1	-2.11123275
PCDH11Y	2.523737
EFNB1	-1.3240405
DHRS2	1.866925625
SLC39A11	-0.977686625
PRTG	1.9333875
ANO1-AS1	0.819754875
NHSL1	2.05425925
SNORD113-3	3.090335125
SLC6A15	1.790591
RPS6KA6	1.2419715
LOC100133091	1.30644125
TCEAL1	-1.139923125
SNORD113-9	2.9649135
RHOBTB3	1.447399375
AKR1B15	1.827805625
GLS	-1.226169
S100A9	1.9039405
SGK2	0.8540005
LONP2	1.3207515
ATRN	-1.1965515
CTGF	-1.649444625
LOC100506549	0.92379925
GTF2IP1	1.020877375
STAB2	-1.629530125
SH3GL1P2	1.460784125
SUN2	-0.8423455
SLC10A7	-1.084443375
MCAM	-1.57140225
MIR181A2HG	-2.099363125
ACTA1	-0.967253375
PTH1R	-1.136914125
TMEM247	1.409224
OAS2	-2.14861675
TSC22D1	-1.09528225
CEP68	0.981625375
LGALS3	-0.981567625
EPHB2	-1.8852565
KCTD3	1.006602125
RBBP7	1.03745625
DHRS3	-1.89893425
BRAF	0.964184875
LUC7L	0.793228125
DNASE2	-1.0009625
C21orf91-OT1	3.009438
ACTR3	-0.699791625
RSPRY1	-0.959210125
STARD4	1.266268875
MAN1C1	1.6498355
NAALADL2-AS3	1.606794375
ACADVL	1.192650625
KIAA1598	-0.88212975
MARVELD3	1.24376425
RRAD	-1.665822875
COTL1	-1.664526125
TMEM219	-1.037218625
TXN	-0.82343375
JOSD2	-1.006182625
LRP10	-1.119401625
GALM	-1.498436625
LDHB	1.032170375
SSR4	-0.65196625
SLC45A4	1.404712125
CHRDL1	-5.38380775
MIR4659B	2.34037775
MIR218-1	1.4603005
IFNAR1	-1.144304625
PCSK6	-1.55280475
MOB3A	-1.200033125
P4HA2	-1.1095695
SLC35A3	-1.500625625
MIR3622A	-1.04583625
AIM1	2.960826
TCHHL1	1.502539
ZNF699	-1.112753875
TMEM57	-0.62992925
SLC25A24	-0.821204125
KCTD1	1.066897875
MGC12916	1.898587875
DMAP1	0.822392625
CHST7	-1.27781975
ZNF83	1.277163375
NOS2	-1.52354375
CCDC125	1.145588125
TLE6	-0.847093
ENOSF1	1.134412875
TMTC2	1.31581025
CXADRP2	1.800799875
LITAF	-0.966663125
C17orf28	1.123894375
TTYH3	-0.861984125
TMEM2	1.715806875
BLMH	1.049282125
NEK6	-1.010213875
PIK3C2B	1.365616
NAV2-AS4	1.05947525
ARPC1B	-0.812962125
SIK3-IT1	1.8437284
ETV5-AS1	1.489689125
GALC	-0.966117375
BOLA3	-0.844095875
VAT1	-1.227338875
PCDH18	2.72082
XDH	1.80405225
IPMK	-1.17290125
LHX2	-1.253053125
SRPRB	-0.831729
GLCE	0.884996
TCL6	3.224666
ATP11C	-1.3843365
MIR4501	1.302323
PGK1	-0.579483375
KDELC1	-1.057808125
BHLHE40	-1.509903875
GALK1	-0.966141
LOC100506418	1.038696
SNORD114-15	3.181022625
ZNF622	-0.799268875
ZNF354B	1.554952875
KCNA4	-1.445164125
KHDRBS3	-1.292605
SCAMP1	-1.182982875
ARHGAP31	-1.3666235
SNORD114-13	3.058587625
LMAN2	-0.928584125
TMEM139	1.129668875
IGFBP3	-1.574641125
RBBP6	0.8753
PITPNA	0.95579025
RN5S145	2.266677
FLT1	-1.29906
PLCD3	-1.072525625
TAP2	-0.945010125
STX3	1.247922375
FOXO1	-1.566096125
SASH1	-1.457949625
CCL28	1.2608075
GOLGA6L5	1.32219625
TMEM150C	2.518879125
GJC1	1.3481485
MAP4K3	0.885250625
SH3BGRL3	-1.1138235
NDNF	1.71241875
SSR1	-0.67255325
ENDOG	-1.24420175
LOC100505944	2.355785
COL28A1	1.080019
CBX5	0.97170225
SLC19A1	0.83265525
HABP4	-1.13818475
TMX1	-0.72288875
SOWAHC	-1.0514905
EXTL2	1.1450635
GNB5	-1.157867125
CNOT6L	0.89620475
CPT2	1.074846625
LY6D	-0.955642375
ACER3	0.98156975
RBL2	-0.7485895
LYN	-0.895309125
GAP43	1.379910375
IFIT3	-1.92886
BRI3	-1.23171725
LENG8	0.97451475
LOC100506655	3.465316
LOC285419	1.434405125
SLIT2	2.0205125
C10orf47	-0.7879975
C19orf53	-1.09445
TAPBPL	-0.716897875
STRADA	0.75882225
GPC3	2.75885075
PLDN	-0.89851675
LRRC8D	-0.6796135
TYMS	1.528655875
HP1BP3	0.857931125
NT5C2	0.82914075
ZFAT	1.971442875
SNORD114-12	3.032565
INSL4	3.685024875
PRR15	-2.02506825
ZFP2	1.287692125
RGPD4	0.9353755
ZNF521	1.4151625
TAC3	-3.769717375
TMED5	-0.69032075
SERPINE1	-1.9874575
SERPINH1	-0.744355125
FOXF1	0.975897625
C3orf58	1.100120375
LOXL1	-0.8377715
C1GALT1C1	-1.149782625
FOS	-1.81023925
GRB2	-0.78805275
PTK2B	-1.36967625
SRI	-1.622252875
PPFIBP2	-1.313535
JAM3	1.142075625
APBB2	0.9600415
TEAD1	-1.38003825
RGPD8	1.16329025
LAMA2	2.31186975
APBB1IP	-1.44845575
PPIP5K1	1.4863405
ZFP42	-1.852760875
RIMKLB	1.48835025
CEP152	1.158685625
SLC43A2	2.413406125
ADSS	-0.763465625
PLXNB2	-1.080744125
ANKIB1	-0.72817725
CTNNB1	0.635475875
OGDH	1.030495375
TPGS2	-1.017041
PROCR	-1.01648175
TCEAL4	-0.814091
DLG1	1.018539375
TCEA3	-1.29757975
TREML2	2.134420875
VWCE	-1.244874875
ALDH4A1	1.067439625
LOC100131262	-0.980156875
TBCB	-0.753041625
FILIP1	1.213705875
FEZ2	0.784869375
SPG21	0.761152625
CARS	-1.05067425
DUS2L	0.98689125
IL6ST	-0.949851
ZNF254	-1.121107875
PKP2	-1.32822125
SIK3	1.131537625
C10orf76	0.7583455
IL17RE	-1.103308
ESRP2	0.869716375
CXCR6	-1.68532725
MTM1	1.10825025
PTPN4	-0.893673125
CBL	-1.447764625
SELM	-1.215664125
HOPX	1.10304125
PITX2	1.0002255
FBN2	2.12298775
C4orf36	0.852028
PSG2	1.49885075
TET3	-1.388911375
BTG2	1.38737725
KIRREL	0.898887625
SLBP	0.61668075
HLA-DRB3	-2.86585675
LOC100653515	0.862868
MTMR7	0.969303625
SON	0.585610875
LOC100507410	1.06290475
LOC100129935	3.707823125
MAEL	1.819714875
CDK17	-0.825569625
LAMC2	-1.0739645
CLIP4	1.927175875
DFFB	-1.0839975
HYMAI	1.405292
FAM124B	1.501788375
SNORD114-17	2.827650375
EFNA1	-1.373482
ZNRF3	1.094516375
PKIB	2.64287825
RUSC2	-1.48818375
IRF9	-1.063065375
PSG3	1.8076725
CRLF1	-1.51802825
GAS2L3	1.31656625
BRWD1-IT2	0.901746375
CD2AP	0.742586125
TAF5L	-1.178045625
LOC220729	1.865753375
GADD45A	-1.410258125
MCM2	0.72092825
H2AFY	0.798362
THBS3	-0.92314575
ARHGAP32	1.95965275
MGAT5	-1.337566125
ABCD3	0.944758875
KCTD4	1.180057875
MGAT2	-1.329663625
AIM1L	1.1299415
C21orf91	1.143252
SIAH2	0.9091275
BET1	1.7743305
TSPAN14	-1.117418875
SLC25A5	0.768925625
EIF2AK3	-0.8283245
NDUFA10	0.572531875
SFXN3	-0.775224375
CPEB4	1.11487475
LOC100507058	2.35715125
MT1CP	-0.901955875
XKRX	1.550354875
ANTXR1	-2.079300625
SLC52A3	0.832892375
SNORD114-21	2.696316375
ZNF675	-1.720935125
ELOVL5	-0.7822555
CTSL1	-0.738247375
PCP4L1	1.228266875
PLSCR4	1.224314625
PPP3CA	-0.799949125
SYNJ1	1.16919075
C11orf67	-1.1160955
ITGB3	1.55641875
SH3PXD2A	-1.242977125
RNU5A-8P	-2.80620375
UCA1	-1.52617125
C12orf59	0.921995375
OSGIN2	-1.953517875
FKBP10	-0.881692625
TAP2	-0.74932725
LSS	0.949455125
SECISBP2L	1.10417
OPHN1	1.765174375
LOC100128054	2.5222725
NAALADL2	1.427032125
LOC100653078	0.95698725
LRBA	0.5740815
TRIM21	-1.444221
UBAC2-IT1	1.392381625
GZMA	-4.632475375
GUK1	-0.714608875
XRN1	0.734682
ALDH1B1	-0.91243925
ST3GAL4	1.227966875
GNG4	-1.13017075
RASSF6	1.694173125
LINC00439	-3.211988875
GCNT2	0.945502
SLC2A3	-2.20838925
PQLC3	-1.064747375
PSG5	2.0503635
LYPD6	0.78791725
MTDH	-1.591863875
PTPRK	0.9988935
BEX2	1.209767625
KRTCAP3	-0.864703375
SEMA6D	1.508905375
USP25	0.982578625
MBNL2	-1.1078295
ZNF704	-1.566377125
ANG	-1.903618125
C15orf29	2.508203125
PDCD4	0.74190825
KCNK1	-0.7014395
ABCA1	-0.96080025
GRIK1-AS2	0.938811875
IFITM4P	-1.105047375
IFITM4P	-1.105047375
PPAPDC2	0.745476125
MB21D2	1.426205375
TBX2	0.7406995
LOC100506713	0.734047625
SPECC1	-0.77759575
ARHGEF12	0.639899875
PLEKHA7	0.892388375
IFI44L	-3.417208125
GCSH	-2.0733935
LY6E	-1.557655
RGPD6	1.127483625
SQSTM1	0.88370825
IL1RAPL2	1.42434
GABARAPL1	1.203907875
FAM174B	-1.035705625
TPBG	-0.6730455
C1orf135	1.22762075
HBA2	1.474674375
MYO9B	-0.935151625
KIAA1715	-0.945432
AP2M1	0.645385375
YIF1A	-0.74233825
GMDS	-0.83277825
ATP10D	1.737107625
ITGBL1	1.319138375
TTBK2	1.253018875
BAIAP2L1	-1.50768725
MIR487B	1.651009625
HLA-L	-1.16455925
EPB41L3	0.901852125
AHNAK	-0.872394875
HYMAI	1.82415775
GPRC5B	-2.226502125
RBMS3	1.38182325
WDR77	0.577106625
IL36RN	1.146652
CARD17	1.56717675
PTBP3	-1.180053875
KCNK4	-0.747004875
TAS2R41	0.843342875
COG6	-0.750059875
KIF27	0.72846825
NUCB1	-0.78303325
USP24	-0.627658375
METTL21C	1.413912375
TNKS1BP1	0.745398
ZFAT-AS1	1.433523125
L1TD1	1.938090125
USP9X	0.734345625
DAP	-0.61576075
FER	-0.800587125
PFKP	-1.15482075
ADAMTS6	2.425284875
GH1	1.690918625
C4orf19	0.970263375
SERPINF1	1.316149125
MYO1B	1.021700625
TAPT1	0.9773425
LINC00294	-1.4200705
ZBTB8A	-1.0530945
IFIT5	-1.34503375
SLC6A8	-1.1234225
CFH	-4.40684225
SBNO2	-0.641501625
ING2	-1.067626625
C4orf34	-1.280272125
SPSB1	-1.01869125
TPRG1L	-1.004599
CPPED1	1.067808375
GRAMD3	0.7997635
STEAP3	1.279047
AP4S1	0.6977645
TGM2	1.037862
GPR150	-0.906773375
PRKAR2B	1.595594875
ATP13A3	-1.2526955
EPHB4	1.1375085
LOC100289061	0.759821875
ACO1	0.984637375
RALBP1	-1.096753875
EXOC6B	0.77734325
HSPBAP1	0.903187875
TMEM45A	-2.1042095
ODF2L	-0.992033875
LOC100653358	1.131687375
RYBP	2.033846625
HBA1	1.494240875
ERO1L	-1.247173375
GUCY1B3	2.39943675
CMTM4	-1.515281625
RNF43	1.219368375
GPC4	-1.69006375
CARM1	-0.7321105
PTPLA	-1.349608875
ARHGAP10	-0.832540375
LRP2	3.568355875
NCOA3	1.27000525
SH3D21	0.9799385
ST3GAL5	-1.747026625
SPECC1L	1.094060875
SLC36A1	-0.661736875
ZC2HC1A	1.233817625
TP53INP1	0.74838025
CCNL1	1.347821
IKZF3	-1.12091775
CTSL1P2	-0.800518875
CTSL1P2	-0.800518875
B4GALT4	-0.76338625
WASF1	-0.688730125
SNORD114-11	3.141688
ARSK	-1.6541345
CNTNAP3	-1.555867125
METRN	-1.966811375
TEX10	1.231713375
KYNU	2.331151
SFN	-1.271712875
OLR1	2.202819375
GNG11	1.947716
LOC100272228	1.0247785
ZNF836	-1.183008875
SLPI	-5.002761625
SNORD113-7	2.029883875
FXYD5	-0.958254125
PPAP2C	-1.757867625
BCL2	1.304680625
ATG9B	1.37123675
FXYD3	1.414903625
LOC100507367	1.22161625
PLEKHA2	-1.363671375
SLC30A4	-1.6549155
TIPARP	-1.536173625
ICAM3	-0.700643375
CCND2	0.87597925
GAPVD1	0.683028
PBX1	1.03823
SNORD114-1	2.59027625
RORB	-4.033822625
LOC401321	0.76245725
C6orf130	0.58122025
CMPK1	-0.690777
PIGH	0.632330375
RBP1	-1.771212375
LHFP	-0.905806
ACSS2	0.538467125
DUSP1	-1.230528
TLL1	1.948506875
LRRTM2	1.231745375
LDLR	-0.6901255
DOCK5	-1.724607625
SKIL	-1.068671
CXorf57	2.37426475
SMARCA2	1.058559
TAP2	-0.773402125
MORF4L2	-0.998803375
CCDC109B	1.063240875
ZC3H14	0.824581875
LOC100506523	1.585087375
RANBP9	0.796954375
UVRAG	0.70407575
TSC22D1-AS1	-0.685737625
GUCY1A2	1.839293
NFIB	1.37160225
TOMM34	1.034942625
SNUPN	-0.570609875
TTC39C	-1.595767375
SLC1A5	-1.223483125
NARS2	-0.84157775
SDC1	1.679704375
LRCH2	1.870423
HSPH1	-0.798522625
C12orf69	-1.673270625
FCGR2B	1.53028025
AKTIP	1.154098
RGPD6	1.14653025
THOP1	0.671558875
SERTAD4	-1.798993
CXCL9	-4.074988125
MORC4	1.856518125
FKBP7	-1.087482875
LOC554223	-0.538559375
LOC554223	-0.538559375
LOC554223	-0.538559375
PIGS	-0.888866625
ODF3B	-1.0875225
RBMS1	0.71866
MTSS1	1.32801675
TTC3P1	-0.647199625
C7orf60	-1.07358375
RUNX1T1	0.94740975
SSH2	-1.4080245
LOC100507244	-1.5950405
GPD1L	1.1490745
MRE11A	0.63102275
TRIM33	0.946156375
CCDC80	-1.177104375
CCDC93	0.79262875
DLGAP4	-0.739259625
INPP5B	-0.872708
SNORD114-2	3.415180375
ISOC2	-0.7930865
GSR	0.8116145
TBX4	1.145295125
RN5S387	1.723775375
ETF1	0.738788125
ZNF721	1.126965625
EXPH5	2.488907375
SCIN	1.435707375
RPN1	-0.486079375
NDUFAF5	0.660462625
CSF2RB	-1.050169
MCM9	0.8732955
MEST	1.3719295
MKL2	1.327815625
TAP2	-0.71760625
ANKRD40	0.63267625
PISD	1.048829875
ARRDC3-AS1	1.231103875
WDR48	0.57103425
RNU7-58P	1.096811
ATP6V1B1	1.471089875
LPHN2	2.086673375
ZAK	0.77845075
EGFL6	4.16466725
C5orf38	-0.544087875
PDK3	-1.2565245
CCDC84	0.9325825
ABR	-0.853927125
WDR37	0.57642175
RGPD2	0.99543275
DGUOK-AS1	-0.808968625
COL17A1	-2.080534375
UBASH3B	-1.31707725
STS	2.442898625
MXRA7	-2.421008875
DEPDC1B	3.32335625
NDUFA13	-0.572613625
MIR581	1.42674625
LDB1	0.76129775
NUDT4P1	0.920763
C16orf13	-0.791435
LOC100507308	1.036101125
LOC728558	0.596404
TAP2	-0.770609
LOC644794	0.817011375
ARID2	0.76234375
TRANK1	-0.80334575
CMYA5	1.828057
CD200	1.907208875
FAM86B2	-0.675619625
PPP2R2A	0.78917475
STXBP6	1.038631125
CDK7	-1.056445625
MFAP5	-1.107705875
PAG1	1.070662625
GBP1	-1.426639625
COL4A2	-1.00775425
CCNG2	-0.96685475
EIF2S2	0.57652375
FTH1	-1.090803875
GLIS3	-1.21245
HCFC1R1	-0.73746075
IL15RA	-1.17085525
ATL3	-0.763771625
SH3GLB1	-0.583462625
CDC42EP5	-1.2426365
PIP5K1B	1.201786125
TOR1B	-0.88688225
SEMA4C	-1.428022625
ZBTB2	-0.927932625
NAV2-AS2	-1.404156375
MTNR1B	1.301855125
AMBRA1	0.947726
ARF4	-0.6562095
D4S234E	0.816373625
CLTB	-0.953616625
RCN3	-1.03945225
MYCN	-0.864237375
POTEG	-1.300573
AMMECR1	1.0851985
SNORD116-21	1.763085125
H19	-0.8139405
TBL1X	0.859832125
IGF2R	-0.96915475
HEXIM1	0.9166745
CLMN	1.22955275
ENTPD1	0.9729745
CECR9	-0.842306375
CPT1A	0.8887775
PHPT1	-0.620766625
EIF2C2	0.9620325
CBY1	0.548898625
MTMR1	0.95004675
GSTK1	0.51985725
RHOBTB1	2.418903875
FH	0.679027
PPP1R1C	-0.914530625
MCM3	0.909944125
TMEM59L	-0.665864
SDHAP1	1.32930925
HS3ST3B1	1.42088675
PDZD2	1.3497615
RGPD2	1.079030125
PITHD1	0.81003775
LOC100505957	1.122355
PPM1D	0.756629875
HBE1	1.219898625
CSTF2	0.8069005
NADKD1	0.791023
SLC6A11	-0.983900375
ANXA4	-0.694819625
KRT7	-1.2046835
SNORD114-7	3.240246375
MIR503	2.43417375
HLA-C	-1.11401725
GPX4	-0.746169625
HN1L	-0.968296375
COL4A1	-1.090389625
HIST1H2BC	0.837254125
PCMTD2	1.1406685
GATSL3	-0.913626125
NEB	0.790481125
SLC17A8	-1.773271
PF4	1.023701125
SLC35D1	1.187118
ARG2	0.76092025
EMC7	-0.7255695
PDE4B	0.793120875
VKORC1	-0.977553375
LOC100507246	-0.998394125
RABGAP1	0.574656625
LRRC8B	-0.816268625
LOC284379	-1.2245545
SLAMF6	-2.64986175
AP3S1	-1.0401065
FAM5B	-1.22339675
PTDSS1	0.780332
ERVFRD-1	4.07327425
PPP2R2D	0.545438625
NFIL3	-0.881225875
ZNF750	1.2627085
CCDC71L	-0.775782875
CDSN	-0.833918375
GLT25D1	-0.974573375
F2RL2	0.978814875
NPIP	0.858334375
NEDD4L	1.359108375
OR6W1P	1.290353875
ERVV-1	2.41449075
PLCB1	1.465509125
MTFR1	0.70230575
PAPSS1	-0.95629075
DAD1	-0.803083375
PEAK1	0.98838175
SAA1	-1.37385625
MGAT4B	-0.594931875
